TheatreSysId	TheatreName	Address1	City	StateID	ZipCode	latitude	longitude	phone
3083	Grand Teton Stadium 14	2707 S 25TH E	AMMON	ID	83406	43.473144	-111.982171	303-555-1212
3084	Kent Station 14	426 RAMSAY WAY	KENT	WA	98032	47.384825	-122.234209	303-555-1212
3086	Tinseltown Kenosha	7101 70TH CT	KENOSHA	WI	53142	42.570386	-87.892102	303-555-1212
3087	Eagle Ridge Mall 12	955 EAGLE RIDGE DR	LAKE WALES	FL	33859	27.952128	-81.616680	303-555-1212
3087	Eagle Ridge Mall 12	955 Eagle Ridge Drive & Hwy 27	Lake Wales	FL	33853	27.899096	-81.586592	303-555-1212
3088	Movies 10 Wilmington	1796 W NEWPORT PIKE	WILMINGTON	DE	19804	39.714630	-75.629790	303-555-1212
3091	Stonebriar Mall 24**	2601 PRESTON RD STE 300	FRISCO	TX	75034	33.099229	-96.811536	303-555-1212
3092	Hamilton Commons 14	4215 BLACK HORSE PIKE	MAYS LANDING	NJ	08330	39.444984	-74.627939	303-555-1212
3093	Farmingdale 10 & IMAX	20 MICHAEL AVE	FARMINGDALE	NY	11735	40.727605	-73.425835	303-555-1212
3095	Greece Ridge Stadium 12	176 GREECE RIDGE CENTER DR	ROCHESTER	NY	14626	43.208055	-77.693457	303-555-1212
3097	Parkway Plaza 12	5910 S 180TH ST	TUKWILA	WA	98188	47.442666	-122.258559	303-555-1212
3098	Placerville 8	337 PLACERVILLE DR	PLACERVILLE	CA	95667	38.732070	-120.834979	303-555-1212
3099	Hollywood Stadium 11-Sarasota	1993 MAIN ST	SARASOTA	FL	34236	27.337330	-82.531510	303-555-1212
3101	Berkeley 7	2274 SHATTUCK AVE	BERKELEY	CA	94704	37.867810	-122.268550	303-555-1212
3102	Tinseltown USA Oklahoma City	6001 N MARTIN LUTHER KING AVE	OKLAHOMA CITY	OK	73111	35.531667	-97.479717	303-555-1212
3102	Tinseltown USA Oklahoma City	6001 North M.L,K. Blvd.	Oklahoma City	OK	73111	35.531840	-97.476635	303-555-1212
3103	Main Street 6	3720 MAIN ST APT 40	PHILADELPHIA	PA	19127	40.015550	-75.210600	303-555-1212
3104	Beaumont 15 and XD	3855 INTERSTATE 10 S	BEAUMONT	TX	77705	30.039780	-94.152770	303-555-1212
3105	Waterford 9	123 CROSS RD	WATERFORD	CT	06385	41.368123	-72.165077	303-555-1212
3107	Flatiron Crossing 14	61 W FLATIRON CROSSING DR	BROOMFIELD	CO	80021	39.930784	-105.129451	303-555-1212
3108	Wilsonville 9 Cinema	29300 SW TOWN CENTER LOOP E	WILSONVILLE	OR	97070	45.308097	-122.765797	303-555-1212
3111	Lake Zurich 12	755 S RAND RD	LAKE ZURICH	IL	60047	42.185031	-88.096220	303-555-1212
3112	Olympus Pointe 12	520 N SUNRISE AVE	ROSEVILLE	CA	95661	38.756772	-121.256368	303-555-1212
3113	City Center Stadium 12	801 C ST	VANCOUVER	WA	98660	45.627061	-122.668681	303-555-1212
3115	Carolina Pavilion 22	9541 SOUTH BLVD	CHARLOTTE	NC	28273	35.108279	-80.876070	303-555-1212
3117	Cinemark 20 (Merriam)	5500 ANTIOCH RD	MISSION	KS	66202	39.028946	-94.687763	303-555-1212
3118	Bridgewater Commons 7**	400 COMMONS WAY	BRIDGEWATER	NJ	08807	40.586122	-74.619317	303-555-1212
3119	Hollywood USA	9100 CANYON DR	AMARILLO	TX	79119	35.113421	-101.910891	303-555-1212
3120	Westbury Stadium 12 with IMAX	7000 BRUSH HOLLOW RD	WESTBURY	NY	11590	40.778407	-73.556027	303-555-1212
3121	Cinemark at Market Street	9595 SIX PINES DR STE 8200	The Woodlands	TX	77380	30.164130	-95.462350	303-555-1212
3122	Southampton 4	43 HILL ST	SOUTHAMPTON	NY	11968	40.883808	-72.394490	303-555-1212
3124	Tysons Corner Center 16	7850e TYSONS CORNER CTR	MC LEAN	VA	22102	38.925346	-77.228920	303-555-1212
3126	Belltower 20	13499 BELL TOWER DR	FORT MYERS	FL	33907	26.548601	-81.868953	303-555-1212
3127	Tara 4	2345 CHESHIRE BRIDGE RD NE	ATLANTA	GA	30324	33.819009	-84.351352	303-555-1212
3128	Davis Holiday Cinema 6	101 F ST	DAVIS	CA	95616	38.542436	-121.740089	303-555-1212
3129	Davis Stadium 5	420 G ST	DAVIS	CA	95616	38.546800	-121.739528	303-555-1212
3131	Division Street 13	16603 SE DIVISION ST	PORTLAND	OR	97236	45.505829	-122.492398	303-555-1212
3132	North DeKalb 16	2042 LAWRENCEVILLE HWY	DECATUR	GA	30033	33.806903	-84.277668	303-555-1212
3133	Red Rock Station 16 with IMAX	11011 W CHARLESTON BLVD	LAS VEGAS	NV	89135	36.156390	-115.333776	303-555-1212
3134	Movies 10 Plano	1818 COIT RD	PLANO	TX	75075	33.025179	-96.768523	303-555-1212
3135	Shadowood 16	9889 GLADES RD	BOCA RATON	FL	33434	26.369865	-80.201246	303-555-1212
3136	Cinema 6 Stephenville	2900 W WASHINGTON ST STE 4	STEPHENVILLE	TX	76401	32.200785	-98.243690	303-555-1212
3137	West Village Stadium 12	14225 W COLFAX AVE	LAKEWOOD	CO	80401	39.737512	-105.160247	303-555-1212
3139	Cinemark 14 and XD	801 EAST AVE	CHICO	CA	95926	39.759398	-121.847442	303-555-1212
3140	Gallery Place 14	707 7TH ST NW	WASHINGTON	DC	20001	38.899302	-77.021852	303-555-1212
3142	Kansas City 18 Cinemas	3200 AMERISTAR DR	KANSAS CITY	MO	64161	39.152020	-94.483189	303-555-1212
3143	Southlake Pavilion 24	7065 MOUNT ZION CIR	MORROW	GA	30260	33.563087	-84.329293	303-555-1212
3144	Coral Ridge 10**	3401 NE 26TH AVE	FORT LAUDERDALE	FL	33306	26.169990	-80.115060	303-555-1212
3145	Hamilton 24	325 SLOAN AVE	TRENTON	NJ	08619	40.249171	-74.694897	303-555-1212
3148	Stark Street 10	2929 NE KANE DR	GRESHAM	OR	97030	45.517377	-122.398620	303-555-1212
3149	Anaheim Hills 14	8032 E SANTA ANA CANYON RD	ANAHEIM	CA	92808	33.865157	-117.751918	303-555-1212
3150	Regal Continental 10 with RPX	3635 S MONACO PKWY	DENVER	CO	80237	39.651244	-104.913098	303-555-1212
3151	Oakmont 8	4801 CORTEZ RD W	BRADENTON	FL	34210	27.461088	-82.609828	303-555-1212
3152	Germantown 14	20000 CENTURY BLVD	GERMANTOWN	MD	20874	39.184501	-77.261339	303-555-1212
3153	Tinseltown Movies 17	911 W STATE HIGHWAY 114	GRAPEVINE	TX	76051	32.919492	-97.085268	303-555-1212
3154	Parkway Point 15	3101 COBB PKWY SE	ATLANTA	GA	30339	33.878525	-84.456032	303-555-1212
3155	Tinseltown Newgate	3651 WALL AVE STE 1038	OGDEN	UT	84405	41.192953	-111.980402	303-555-1212
3156	Hampton Bays 5	119 W MONTAUK HWY	HAMPTON BAYS	NY	11946	40.876963	-72.529108	303-555-1212
3158	Fishkill 10	18 WESTAGE BUSINESS CTR DR	FISHKILL	NY	12524	41.528242	-73.894160	303-555-1212
3159	Perimeter Pointe 10	1155 MOUNT VERNON HWY	ATLANTA	GA	30338	33.932847	-84.351140	303-555-1212
3160	Saratoga 14	700 EL PASEO DE SARATOGA	SAN JOSE	CA	95130	37.288734	-121.989949	303-555-1212
3162	Crestwood 18	13221 RIVERCREST DR	CRESTWOOD	IL	60445	41.651601	-87.744453	303-555-1212
3163	600 North Michigan 9**	600 N MICHIGAN AVE	CHICAGO	IL	60611	41.892950	-87.624890	303-555-1212
3164	Mazza Gallerie 7	5300 WISCONSIN AVE NW	WASHINGTON	DC	20015	38.959736	-77.085709	303-555-1212
3165	Sugarloaf Mills 18	5900 SUGARLOAF PKWY	LAWRENCEVILLE	GA	30043	33.980837	-84.080788	303-555-1212
3166	Cinemark 12 Rockwall	2125 SUMMER LEE DR	ROCKWALL	TX	75032	32.890990	-96.480090	303-555-1212
3167	Riverview Plaza IMAX & RPX	1400 S COLUMBUS BLVD	PHILADELPHIA	PA	19147	39.929310	-75.145160	303-555-1212
3169	First Colony 24	3301 TOWN CENTER BLVD S	SUGAR LAND	TX	77479	29.587800	-95.627020	303-555-1212
3170	Cortland Town Stadium Center	3131 E MAIN ST	MOHEGAN LAKE	NY	10547	41.310730	-73.868995	303-555-1212
3172	La Jolla Village 12	8657 VILLA LA JOLLA DR	LA JOLLA	CA	92037	32.866087	-117.231786	303-555-1212
3173	Evergreen Parkway 13	2625 NW 188TH AVE	HILLSBORO	OR	97124	45.539092	-122.871485	303-555-1212
3176	Oviedo Mall Stadium 22	1500 OVIEDO MARKETPLACE BLVD	OVIEDO	FL	32765	28.660943	-81.234803	303-555-1212
3177	Altamonte Mall 18	433 E ALTAMONTE DR	ALTAMONTE SPRINGS	FL	32701	28.666584	-81.381136	303-555-1212
3178	Green Valley Ranch 10	2300 PASEO VERDE PKWY	HENDERSON	NV	89052	36.020961	-115.090370	303-555-1212
3179	Winter Park Stadium 20	510 N ORLANDO AVE	WINTER PARK	FL	32789	28.601902	-81.361978	303-555-1212
3180	Cinemark 12 Sherman	3310 Town Center St.	Sherman	TX	75091	33.675363	-96.610900	303-555-1212
3180	Cinemark 12 Sherman	3310 TOWN CTR	SHERMAN	TX	75092	33.675363	-96.610900	303-555-1212
3181	Village Square 18	9400 W SAHARA AVE	LAS VEGAS	NV	89117	36.147388	-115.300620	303-555-1212
3182	Manor 16	1246 MILLERSVILLE PIKE	LANCASTER	PA	17603	40.026618	-76.323723	303-555-1212
3184	Rockville Center 13	199 E MONTGOMERY AVE	ROCKVILLE	MD	20850	39.083872	-77.149684	303-555-1212
3187	West Oaks 14	9415 W COLONIAL DR	OCOEE	FL	34761	28.551899	-81.515126	303-555-1212
3188	Round Lake Beach 18	550 E ROLLINS RD	ROUND LAKE BEACH	IL	60073	42.381577	-88.068957	303-555-1212
3189	Sugar House	2227 S HIGHLAND DR	SALT LAKE CITY	UT	84106	40.722530	-111.858736	303-555-1212
3190	Cypress Creek Station 16	6415 N ANDREWS AVE	FORT LAUDERDALE	FL	33309	26.206261	-80.146818	303-555-1212
3193	Cinemark 14 Wichita Falls	2915 GLENWOOD AVE	WICHITA FALLS	TX	76308	33.884520	-98.524480	303-555-1212
3194	East Hampton Cinemas 5	30 MAIN ST	EAST HAMPTON	NY	11937	40.963153	-72.185687	303-555-1212
3195	Deer Valley 17	3033 W AGUA FRIA FWY	PHOENIX	AZ	85027	33.666225	-112.124035	303-555-1212
3196	Arrowhead Town Center 14	7700 W BELL RD STE 1079	GLENDALE	AZ	85308	33.642205	-112.225317	303-555-1212
3197	Aliso Viejo 20 with IMAX	26701 ALISO CREEK RD	ALISO VIEJO	CA	92656	33.576859	-117.726662	303-555-1212
3198	Royal Palm Stadium 18 with RPX	1003 N STATE ROAD 7	ROYAL PALM BEACH	FL	33411	26.701499	-80.204585	303-555-1212
3199	Cinemark 12 Town Center with XD	2041 HIGHWAY 287 N STE 901	MANSFIELD	TX	76063	32.599409	-97.149797	303-555-1212
3200	Movies on TV 16	2929 SW 234TH AVE	HILLSBORO	OR	97123	45.497681	-122.919909	303-555-1212
3201	Hoffman 22	206 SWAMP FOX RD	ALEXANDRIA	VA	22314	38.802379	-77.070537	303-555-1212
3203	Movies @ Wekiva 8	2141 E SEMORAN BLVD	APOPKA	FL	32703	28.673091	-81.470150	303-555-1212
3204	Regency-bdn 20	2496 W BRANDON BLVD	BRANDON	FL	33511	27.943217	-82.324416	303-555-1212
3205	Santa Cruz 9	1405 PACIFIC AVE	SANTA CRUZ	CA	95060	36.974916	-122.026659	303-555-1212
3206	Desert Ridge 18**	21001 N TATUM BLVD STE 32	PHOENIX	AZ	85050	33.677073	-111.974035	303-555-1212
3207	Foothill Ranch 22 	26602 TOWNE CENTRE DR	FOOTHILL RANCH	CA	92610	33.677321	-117.668385	303-555-1212
3208	Mercado 20	3111 MISSION COLLEGE BLVD	SANTA CLARA	CA	95054	37.389107	-121.983220	303-555-1212
3210	Brass Mill 12	495 UNION ST	WATERBURY	CT	06706	41.549280	-73.025670	303-555-1212
3211	Cinemark 12 Cypress and XD	25720 Northwest Fwy	CYPRESS	TX	77429	29.956342	-95.678338	303-555-1212
3212	Cinemark Movies 18 and XD	1401 EARL RUDDER FWY S	COLLEGE STATION	TX	77845	30.632299	-96.302140	303-555-1212
3214	Sunset Stations 13 with IMAX	1301 W SUNSET RD # A	HENDERSON	NV	89014	36.063731	-115.040269	303-555-1212
3215	Ballston Commons 12	671 N GLEBE RD	ARLINGTON	VA	22203	38.878782	-77.111395	303-555-1212
3217	Phipps Plaza 14	3500 PEACHTREE RD NE	ATLANTA	GA	30326	33.853461	-84.363039	303-555-1212
3218	Magnolia Place 16	9645 WESTVIEW DR	CORAL SPRINGS	FL	33076	26.300446	-80.253465	303-555-1212
3219	Athens Cinema 4	218 WOOD ST	ATHENS	TX	75751	32.208574	-95.836975	303-555-1212
3221	Westminster Promenade 24	10655 WESTMINSTER BLVD	WESTMINSTER	CO	80020	39.889160	-105.070687	303-555-1212
3222	Hadley Theatre 16	1000 CORPORATE CT	SOUTH PLAINFIELD	NJ	07080	40.549251	-74.424336	303-555-1212
3223	Potomac Mills 18	2700 POTOMAC MILLS CIR STE 886	WOODBRIDGE	VA	22192	38.645239	-77.299449	303-555-1212
3224	Kaleidescope 10	27741 CROWN VALLEY PKWY	MISSION VIEJO	CA	92691	33.560837	-117.670992	303-555-1212
3225	Parkway Plaza 18 with IMAX	405 PARKWAY PLZ	EL CAJON	CA	92020	32.807172	-116.967347	303-555-1212
3228	Jack London Stadium 9	100 WASHINGTON ST	OAKLAND	CA	94607	37.795979	-122.277550	303-555-1212
3229	Cinemark 14 Denton	2825 Wind River	Denton	TX	76210	33.175876	-97.111208	303-555-1212
3229	Cinemark 14 Denton	2825 WIND RIVER LN	DENTON	TX	76210	33.176120	-97.098863	303-555-1212
3230	Commerce Center 18	2399 US HIGHWAY 1	NORTH BRUNSWICK	NJ	08902	40.446894	-74.498838	303-555-1212
3231	University Towne Center 6	4245 CAMPUS DR	IRVINE	CA	92612	33.649981	-117.838461	303-555-1212
3232	Nampa Cinema 14	2001 N CASSIA ST	NAMPA	ID	83651	43.602766	-116.606843	303-555-1212
3233	Santiam 11	365 LANCASTER DR SE	SALEM	OR	97317	44.923345	-122.985527	303-555-1212
3236	Arroyo Grande Stadium 10	1160 W BRANCH ST	ARROYO GRANDE	CA	93420	35.127270	-120.596980	303-555-1212
3237	Movies 14 McKinney	1701 S CENTRAL EXPY	MCKINNEY	TX	75070	33.187859	-96.637762	303-555-1212
3237	Movies 14 McKinney	1701 S. Central Expwy	McKinney	TX	75069	33.180063	-96.639420	303-555-1212
3238	Manassas 14 with IMAX	11380 BULLOCH DR	MANASSAS	VA	20109	38.802023	-77.530721	303-555-1212
3239	Promenade 13	550 DEEP VALLEY DR	ROLLING HILLS ESTATES	CA	90274	33.772150	-118.373320	303-555-1212
3240	Cinebarre Movieland Salem 7**	501 MARION ST NE	SALEM	OR	97301	44.943829	-123.033580	303-555-1212
3241	Civic Center 16 with IMAX	2751 TAPO CANYON RD	SIMI VALLEY	CA	93063	34.285913	-118.717894	303-555-1212
3242	Cinemark Sierra Vista	2175 EL MERCADO LOOP	SIERRA VISTA	AZ	85635	31.530157	-110.258319	303-555-1212
3243	Methuen 20	90 PLEASANT VALLEY ST	METHUEN	MA	01844	42.742639	-71.155630	303-555-1212
3245	Katy Mills 20	5000 KATY MILLS CIR	KATY	TX	77494	29.775746	-95.809370	303-555-1212
3246	Cinemark 7 Asheboro	400 RANDOLPH MALL	ASHEBORO	NC	27203	35.700950	-79.788098	303-555-1212
3247	Big Newport 6	300 NEWPORT CENTER DR	NEWPORT BEACH	CA	92660	33.612543	-117.873326	303-555-1212
3248	Rancho San Diego Cinema 15	2951 JAMACHA RD	EL CAJON	CA	92019	32.737334	-116.940110	303-555-1212
3248	Rancho San Diego Cinema 15	2951 Jamancha Rd	El Cajon	CA	92019	32.739839	-116.940504	303-555-1212
3249	Ahwatukee 24	4915 E RAY RD	PHOENIX	AZ	85044	33.319747	-111.978112	303-555-1212
3250	Movies 14 Lancaster	3250 W PLEASANT RUN RD	LANCASTER	TX	75146	32.602869	-96.820953	303-555-1212
3251	Movies 12 Texas City	10000 E F Lowry Expwy	Texas City	TX	77591	29.402217	-95.021454	303-555-1212
3252	Gulf Coast Town Center Stadium 16 with IMAX**	10028 GULF CENTER DR	FORT MYERS	FL	33913	26.487661	-81.791078	303-555-1212
3254	Cinemark 14 Cedar Hill	280 UPTOWN BLVD	CEDAR HILL	TX	75104	32.592036	-96.950240	303-555-1212
3255	Laguna Village	8755 Center Parkway Drive	Sacramento	CA	95823	38.438108	-121.420742	303-555-1212
3255	Laguna Village	8755 CENTER PKWY	SACRAMENTO	CA	95823	38.439010	-121.420920	303-555-1212
3257	Movies 16 with XD	5721 58TH ST	LUBBOCK	TX	79424	33.540482	-101.937266	303-555-1212
3259	Cinema 6 Cleburne	1643 W HENDERSON ST	CLEBURNE	TX	76033	32.336159	-97.416613	303-555-1212
3261	Parks @ Arlington 18	3861 S COOPER ST	ARLINGTON	TX	76015	32.678481	-97.127928	303-555-1212
3262	Colorado Center 9 with IMAX	2000 S COLORADO BLVD UNIT D	DENVER	CO	80222	39.681167	-104.939221	303-555-1212
3263	Movies 8 Round Rock	2132 N MAYS ST STE 800	ROUND ROCK	TX	78664	30.531384	-97.690235	303-555-1212
3264	Calabasas 6	4767 COMMONS WAY	CALABASAS	CA	91302	34.153910	-118.644213	303-555-1212
3265	Cinemark Melrose Park	1001 W NORTH AVE	MELROSE PARK	IL	60160	41.909403	-87.846215	303-555-1212
3267	Camarillo 12 with IMAX	680 VENTURA BLVD	CAMARILLO	CA	93010	34.217030	-119.063122	303-555-1212
3268	Court Street Stadium 12	106 COURT ST	BROOKLYN	NY	11201	40.690710	-73.992060	303-555-1212
3270	Valencia Stadium 12 with IMAX	24435 TOWN CENTER DR	VALENCIA	CA	91355	34.417437	-118.559764	303-555-1212
3272	Century 12 Abilene	3818 JOHN KNOX DR	ABILENE	TX	79606	32.405602	-99.769722	303-555-1212
3273	Fairfield Stadium 16 with IMAX	1549 GATEWAY BLVD	FAIRFIELD	CA	94533	38.262690	-122.056034	303-555-1212
3275	La Canada Flintridge	1919 VERDUGO BLVD	LA CANADA FLINTRIDGE	CA	91011	34.205489	-118.218183	303-555-1212
3276	Deerbrook 24	20131 HIGHWAY 59 N STE 8000	HUMBLE	TX	77338	30.011236	-95.269370	303-555-1212
3278	Arbor Cinema @ Great Hills	9828 GREAT HILLS TRL	AUSTIN	TX	78759	30.396162	-97.749197	303-555-1212
3279	Tinseltown 20 and XD	15436 FM 1825	PFLUGERVILLE	TX	78660	30.448565	-97.661717	303-555-1212
3281	Temecula 15 with IMAX	40750 WINCHESTER RD	TEMECULA	CA	92591	33.525250	-117.151813	303-555-1212
3282	Citrus Stadium Park Mall 20 	7999 CITRUS PARK TOWN CENTER MALL	TAMPA	FL	33625	28.069725	-82.575758	303-555-1212
3283	Hollywood 24 @ North I-85	3265 N.E. Expressway Access	Chamblee	GA	30341	33.872187	-84.278051	303-555-1212
3283	Hollywood 24 @ North I-85	3265 NORTHEAST EXPY NE	ATLANTA	GA	30341	33.871096	-84.277250	303-555-1212
3284	Ford City 14	7601 S CICERO AVE	CHICAGO	IL	60652	41.753710	-87.733150	303-555-1212
3286	Mesa Grande 14	1645 S STAPLEY DR	MESA	AZ	85204	33.384141	-111.801973	303-555-1212
3287	Tinseltown Lubbock	2535 82ND ST	LUBBOCK	TX	79423	33.517777	-101.873223	303-555-1212
3288	Battery Park Stadium 11	102 N END AVE	NEW YORK	NY	10282	40.714981	-74.015821	303-555-1212
3289	Canyon Country 10	18800 SOLEDAD CANYON RD	CANYON COUNTRY	CA	91351	34.415741	-118.463542	303-555-1212
3291	Oakwood 18	2800 OAKWOOD BLVD	HOLLYWOOD	FL	33020	26.036672	-80.162604	303-555-1212
3293	Valley View 16	13331 PRESTON RD STE 2300	DALLAS	TX	75240	32.929584	-96.807724	303-555-1212
3293	Valley View 16	Valley View Center	Dallas	TX	75240	32.931184	-96.803645	303-555-1212
3294	Clifton Commons 16	405 State Route 3	Clifton	NJ	07014	40.831395	-74.142197	303-555-1212
3294	Clifton Commons 16	405 STATE RT 3	CLIFTON	NJ	07014	40.828787	-74.140375	303-555-1212
3295	Movies 12 Lancaster	44790 VALLEY CENTRAL WAY	LANCASTER	CA	93536	34.696301	-118.171143	303-555-1212
3296	Cinemark 22 with IMAX	2600 W AVENUE I	LANCASTER	CA	93536	34.702714	-118.178031	303-555-1212
3298	San Marcos 18	1180 W SAN MARCOS BLVD	SAN MARCOS	CA	92078	33.134960	-117.192798	303-555-1212
3300	Natomas Marketplace	3561 TRUXEL RD	SACRAMENTO	CA	95834	38.634436	-121.503205	303-555-1212
3301	Bakersfield Stadium 14	9000 MING AVE STE G	BAKERSFIELD	CA	93311	35.341414	-119.103345	303-555-1212
3303	Westshore Plaza 14	210 WESTSHORE PLZ	TAMPA	FL	33609	27.946488	-82.526668	303-555-1212
3304	Century 16 Santa Fe Station and XD	4949 N RANCHO DR	LAS VEGAS	NV	89130	36.249710	-115.242960	303-555-1212
3305	Century 16 South Point with XD	9777 LAS VEGAS BLVD S	LAS VEGAS	NV	89183	36.011312	-115.174707	303-555-1212
3306	Century 16 Suncoast	9090 ALTA DR	LAS VEGAS	NV	89145	36.168714	-115.291299	303-555-1212
3307	Cumberland Mall 14	3849 S DELSEA DR	VINELAND	NJ	08360	39.433080	-75.040190	303-555-1212
3309	Cinema 6 Key West	3338 N ROOSEVELT BLVD	KEY WEST	FL	33040	24.569907	-81.762827	303-555-1212
3310	Aventura Mall 24	19501 BISCAYNE BLVD	AVENTURA	FL	33180	25.957074	-80.146775	303-555-1212
3311	Cinemark at Pearland and XD	3310 SILVERLAKE VILLAGE DR	PEARLAND	TX	77584	29.551828	-95.386799	303-555-1212
3313	Fossil Creek	6100 N. Freeway	Fort Worth	TX	76131	32.867103	-97.285206	303-555-1212
3313	Fossil Creek	6100 NORTH FWY	FORT WORTH	TX	76137	32.854413	-97.311736	303-555-1212
3314	Veterans Expressway 24	9302 ANDERSON RD	TAMPA	FL	33634	28.032911	-82.542900	303-555-1212
3317	Highridge 8	12921 INDIAN SCHOOL RD NE	ALBUQUERQUE	NM	87112	35.096016	-106.499428	303-555-1212
3319	Marina Pacifica 12	6346 E PACIFIC COAST HWY	LONG BEACH	CA	90803	33.759820	-118.113796	303-555-1212
3320	Atlas Park Stadium 8	8028 COOPER AVE STE 6216	GLENDALE	NY	11385	40.706106	-73.875803	303-555-1212
3321	Modesto Festival Stadium 10	3969 MCHENRY AVE	MODESTO	CA	95356	37.695916	-120.995704	303-555-1212
3322	Firewheel Town Center 18	100 CONEFLOWER DR	GARLAND	TX	75040	32.950445	-96.613812	303-555-1212
3323	Fashion Valley 18	7037 FRIARS RD	SAN DIEGO	CA	92108	32.767170	-117.169295	303-555-1212
3324	Northwoods 14	17640 HENDERSON PASS	SAN ANTONIO	TX	78232	29.604740	-98.465150	303-555-1212
3326	Century 20 El Con and XD	3601 E BROADWAY BLVD	TUCSON	AZ	85716	32.221684	-110.915840	303-555-1212
3327	Resort Metro 12 San Jacinto 	1599 S SAN JACINTO AVE	SAN JACINTO	CA	92583	33.771715	-116.954781	303-555-1212
3328	Promenade 16	21801 OXNARD ST	WOODLAND HILLS	CA	91367	34.180229	-118.602865	303-555-1212
3330	Movies 14 Tracy	3300 NAGLEE RD	TRACY	CA	95304	37.760056	-121.462271	303-555-1212
3331	Hemet Cinema 12	2369 W FLORIDA AVE	HEMET	CA	92545	33.745543	-116.997308	303-555-1212
3332	Rolling Hills 20	2591 AIRPORT DR	TORRANCE	CA	90505	33.792226	-118.328505	303-555-1212
3333	Oceanside 16	401 MISSION AVE	OCEANSIDE	CA	92054	33.195100	-117.379780	303-555-1212
3334	Kaufman Astoria Stadium 14	35-30 38TH ST	Astoria	NY	11101	40.754257	-73.924164	303-555-1212
3335	Movies 16 Grand Prairie	220 W WESTCHESTER PKWY	GRAND PRAIRIE	TX	75052	32.672835	-97.009298	303-555-1212
3336	Midway Stadium 9	108-22 Queens Blvd	Forest Hills	NY	11375	40.720947	-73.843344	303-555-1212
3336	Midway Stadium 9	10822 QUEENS BLVD	FOREST HILLS	NY	11375	40.715026	-73.831747	303-555-1212
3339	Hollywood USA Movies 15	4040 S SHILOH RD	GARLAND	TX	75041	32.868731	-96.664651	303-555-1212
3340	Galleria South Bay 16**	1815 HAWTHORNE BLVD STE 368	REDONDO BEACH	CA	90278	33.871410	-118.354690	303-555-1212
3341	UA Long Beach Marketplace 6	6601 E PACIFIC COAST HWY	LONG BEACH	CA	90803	33.756070	-118.107602	303-555-1212
3341	UA Long Beach Marketplace 6	E. 6601 Pacific Coast Hwy	Long Beach	CA	90803	33.754706	-118.107935	303-555-1212
3342	Century Park Place 20 and XD	5870 E BROADWAY BLVD	TUCSON	AZ	85711	32.221460	-110.866754	303-555-1212
3343	Century 20 Jordan Creek and XD	101 JORDAN CREEK PKWY	WEST DES MOINES	IA	50266	41.565307	-93.799982	303-555-1212
3346	Live Oak 18	7901 PAT BOOKER RD	LIVE OAK	TX	78233	29.565243	-98.333276	303-555-1212
3348	Galaxy Theatre	11801 MCCREE RD	DALLAS	TX	75238	32.869576	-96.675623	303-555-1212
3349	Stockton Holiday Cinema 8	6262 WEST LN	STOCKTON	CA	95210	38.012440	-121.293770	303-555-1212
3351	Kips Bay 15	570 2ND AVE	NEW YORK	NY	10016	40.742890	-73.976719	303-555-1212
3353	Liberty Tree Mall 20	100 INDEPENDENCE WAY	DANVERS	MA	01923	42.552626	-70.939250	303-555-1212
3354	New Brunswick 18	17 US HIGHWAY 1	NEW BRUNSWICK	NJ	08901	40.486910	-74.397959	303-555-1212
3355	Texas Station 18	2101 TEXAS STAR LN	NORTH LAS VEGAS	NV	89032	36.197409	-115.191385	303-555-1212
3356	Cinemark Greeley Mall	2160 GREELEY MALL	GREELEY	CO	80631	40.390166	-104.714128	303-555-1212
3357	Santa Anita 16	400 S BALDWIN AVE	ARCADIA	CA	91007	34.134955	-118.048656	303-555-1212
3358	Clovis Movies 8	2301 VILLA AVE	CLOVIS	CA	93612	36.805830	-119.712190	303-555-1212
3360	Westpark 8	3755 ALTON PKWY	IRVINE	CA	92606	33.682577	-117.814046	303-555-1212
3361	Brea 22 East	155 W BIRCH ST	BREA	CA	92821	33.918905	-117.899781	303-555-1212
3362	Century Riverside 12	11 N SIERRA ST	RENO	NV	89501	39.524902	-119.813996	303-555-1212
3364	Century Stadium 14 and XD	2400 S CAROLYN AVE	SIOUX FALLS	SD	57106	43.524369	-96.778483	303-555-1212
3365	Century 14 Northridge Mall	350 NORTHRIDGE SHOPPING CTR	SALINAS	CA	93906	36.715619	-121.660581	303-555-1212
3367	Turlock Stadium 14	2323 W MAIN ST	TURLOCK	CA	95380	37.494111	-120.875086	303-555-1212
3368	Palm Springs Courtyard Stadium 9	777 Tahquitz-Mccallum Way	Palm Springs	CA	92270	33.823053	-116.539781	303-555-1212
3368	Palm Springs Courtyard Stadium 9	789 E TAHQUITZ CANYON WAY	PALM SPRINGS	CA	92262	33.822829	-116.539699	303-555-1212
3369	Burbank 16	125 E PALM AVE	BURBANK	CA	91502	34.181716	-118.312193	303-555-1212
3370	Broadway Faire 10	3351 W SHAW AVE	FRESNO	CA	93711	36.806559	-119.852688	303-555-1212
3371	Burbank Town Center 8	201 E MAGNOLIA BLVD STE 345	BURBANK	CA	91502	34.183404	-118.312124	303-555-1212
3372	Movies 8 Albuquerque	4591 SAN MATEO BLVD NE	ALBUQUERQUE	NM	87109	35.134251	-106.586595	303-555-1212
